江西乐安制药厂,0794-6592167,,江西省乐安县城墙路159-1吨,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安亨通光华制药有限公司,029-88323305 13335387173,0086-29-88240802,陕西省西安市高新开发区科技路27号E-阳大厦17层,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北大华制药有限公司,0716-2216538,0716-2208538,湖北省洪湖市茅江大道特一号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北民康制药有限公司,0717-6272199 6271565,0717-6272162,湖北省宜昌市西陵区西坝路50号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安安健药业有限公司,029-88321928,029-88317288,陕西省西安市高新枫叶大厦C座301室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省集安益盛药业股份有限公司,0435-6222471 6223458,0435-6222929,吉林省集安市文化东路17－20号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
成都地奥集团天府药业股份有限公司,0818-2382029,0818-2371834,四川省达州市通川区张家湾,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州白云山光华制药股份有限公司,020-87200760,020-84366680,84365147,广州市海珠区南石路1号和16号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
大连水产药业有限公司,0411-84795803 84795800,0411-84795800,辽宁省大连市高新技术园区七贤岭广贤路59号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
天津中新药业集团股份有限公司乐仁堂制药厂,022-27798888   022-27796666,,天津市西青区玉门路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省新四方制药有限公司,0394-8686086,0394-8686085,河南省周口市太昊西路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江珍诚医药在线股份有限公司,0571-82609570,0571-82695082,杭州萧山经济技术开发区桥南区块春水路2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
泰华天然生物制药有限公司,029-88765006 ,029-88765006 ,陕西省洛南县城南郊,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
白山市长白山制药有限责任公司,0439-3728978, ,白山市江源县孙家堡子镇江北社区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省四方药业集团有限公司,0371-60302890,0371-60302891,河南省郑州市红专路109号金成商务大厦10楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省郑泰药业股份有限公司,0434-7295059,0431-5295552,吉林省双辽市辽东经济园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
武汉长江巨龙药业有限公司,027-51525178 51525172 51525172,027-51525179  51525270,武汉市江汉经济开发区江兴路九号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南省腾冲县东方红制药厂,0875-5133168,0875-5133609,云南省腾冲县腾越镇观音塘社区军民小区150号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
成都九芝堂金鼎药业有限公司,028-66256075,028-66256076,成都市龙泉驿区成龙路2段1788号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
佛山冯了性药业有限公司,0757-88333208 88333209,,广东省佛山市禅城区佛罗路35号之一,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
厦门中药厂有限公司,0592-5582232 5135520,0592-5135506,福建省厦门市思明区嘉禾路118号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江天一堂药业有限公司,0579-88337773、0579-88337738,0579-8864508,浙江省兰溪市天一路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
甘肃河西制药有限责任公司,0936-8214946,0936-8241586 ,甘肃省张掖市甘州区人民东街123号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州迈特兴华制药厂有限公司,,020-87441365 87441158 ,广东省广州市白云区良田镇帽峰路一号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西梧州三鹤药业有限公司,0774－3938888,0774-5830318,广西梧州市富民二路28号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
宁波立华制药有限公司,0574-88046999  88046975,0574-88046972,宁波市高桥工业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省华侨药业有限公司长春万德制药有限公司,0438-2640555,0438-2137148,吉林省松原市青年大街2499号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林一正药业集团有限公司,0434-3320138 ,0434-3320678,吉林省四平经济开发区一正路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北凯诺制药有限公司,,,魏县科教路东段2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳中药制药有限公司,024-88322442,024-62266839,辽宁省沈阳市大东区北大营西路2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省通化博祥药业股份有限公司,0435-6328661,0435-6653968,吉林省集安市鸭江路民桥南街31号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南京同仁堂药业有限责任公司,025-52410202,025-52412735 025-52328200,江苏省南京市雨花台区中华门外窑岗村32号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
承德颈复康药业集团有限公司,0314-2151678 8008034234,0314-2150923,河北省承德市高新技术产业开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京宝树堂科技药业有限公司,010-80761585,010-80761925,北京昌平沙河小寨,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
洛阳顺势药业有限公司,0379-66317009,,中国-洛阳嵩县城西第三开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
辽宁华源天利药业有限公司,0421-6653988,024-85636899,辽宁省朝阳市双塔区和平街四段112号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杨凌麦迪森制药有限公司,029-87033438,029-87032206,咸阳市杨陵区神果路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京万辉双鹤药业有限责任公司,010-60803737,010-60803843,门头沟区永定镇石龙开发区上园路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
豫新国际(确山)龙源药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京同仁堂制药厂分厂,010-81766511 67021098 ,010-81766226 67025632 ,北京市崇文区北五老胡同13号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北万岁药业有限公司,0317-3098995,0317-3098995,沧州市解放中路70号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安碑林药业股份有限公司,029-82498079 82499038 83226549,029-83238559,陕西省西安市碑林区东关龙渠堡75号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川旭阳药业有限责任公司,0813-6100823,0813-6100199,四川省自贡市荣县附南街998号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东明珠药业有限公司,0753-3350339 3350330,0753-3350580,广东省兴宁市兴城兴叶路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东鲁泰环中制药有限公司,0533-3586769,0533-3589222,山东省淄博市开发区兰雁大道17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
开封市康诺生化制药厂,,,河南省开封市南关区魏都路15号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏吴中实业股份有限公司苏州第六制药厂,0512-65620001,0512-65270086,江苏省苏州市宝带东路388号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南汉森制药有限公司,0737-6351006 6351079,0737-6351007,湖南省益阳市银城南路龙岭工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
福建汇天生物药业有限公司,0598-8337551 8300831,0086-598-8313131 8300511,福建省三明市台江路46号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西云中制药有限责任公司,0350-3306667,0350-2022179,山西省忻州市南北大街7号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
青海制药厂有限公司,0971-5507206,0971-5505169,青海省西宁市祁连路西108号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东台城制药有限公司,0750-5627222 5627555,0750-5627000,广东省台山市台城镇,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
丽珠集团利民制药厂,0751-8732985 8731853,0751-8732332,广东省韶关市工业西路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈药集团制药四厂,0451-4634453,0451-4634453,哈尔滨市道里区上江街50号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安博华制药有限责任公司,029-82518947,82557291,88142231,029-82518947,陕西省西安市公园北路156号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,
万特制药(海南)有限公司,0898-68666165 ,0898-68653736 ,海南海口市秀英区南海大道279号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川合信药业有限责任公司,028-87482806 13308059765,028－87483956,四川省成都市武侯区武科东三路12号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南先锋制药有限公司,0898-66832850 66832851,0898-31660021,海南省海口市保税区A06-2,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南海力制药有限公司,0898--68712997 ,0898—68703922,海南省海口市秀英区永桂工业开发区3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海爱的发制药有限公司,021-62375707 （办事处） 021-59765044 （工厂）,021-62375708,021-59765033,中国上海市遵义路107号安泰大楼1902室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
上海宏新生物医药技术有限公司,021-56522706 64924350 65404460,021-64982321,上海市奉贤区平安镇科技工业开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
黑龙江澳利达奈德制药有限公司,0455-4426253,0455-4425444,黑龙江省绥化市庆安县经济开发区18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杭州爱大制药有限公司,0571-86954457,0571-86961364,浙江省杭州市江干区定江路31号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海黄河制药有限公司, 021-66835706,021-56151064,青浦工业园区崧泽配套区崧盈路三号地块,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
赤峰蒙欣药业有限公司,4768221543,4768224682,赤峰市红山区一东街84号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
天子福国际药业(江苏)有限公司,0755-83293358,0755-83259651,深圳市福田区红荔路3015号天子福大厦,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东鲁抗医药集团赛特有限责任公司,0538-7077385/7077316/7077976 ,0538-7077385,山东省新泰市经济开发区205国道南,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
苏州新宝制药有限公司,0512-67530034,0512-67531074,江苏省苏州市平江区城北公路二号桥,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西天九制药有限公司,0356-6996330, ,晋城市泽州县金村镇水北村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西旺龙药业有限公司,0357-3501969,0357-3501960,临汾市候马市文明路589号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海雷允上封浜制药有限公司,021-59132266, ,嘉定区江桥镇上海市曹安路3045号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江英特制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南省腾冲制药厂,0871-6311773 ,0871-6311800 ,昆明市高新开发区昌源中路中段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
太极集团四川绵阳制药有限公司,0816-2284410,0816-2283520,四川省绵阳市游仙区剑南路278号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西众源药业有限公司,0796-8284293 8284080, ,江西省吉安市吉州区工业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
太极集团浙江东方制药有限公司,5758655603,,绍兴市卧龙路108号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西药都樟树制药有限公司,0795-7333468 7333512,0795-7347676,江西省樟树市药都南路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
福州海王金象中药制药有限公司,0591-83960798 22566300 13003800710,0591-83960578,福建福州市晋安区魁岐,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州中一药业有限公司,020-32218888 ,,广州市萝岗区云埔一路32号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南龙发制药有限公司,0871-8315340 13888678720,,云南省昆明市国家高新技术开发区10号路龙润大厦310室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省抚松制药股份有限公司,0439-6213461 6212619,0439-6213800 　　,吉林省抚松县抚松镇松山街375号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南天地药业股份有限公司,0378-3874727,,河南开封市大梁路中段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
白城市多邦药业有限公司,0436-6182888,,白城市中兴东大路115号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
洛阳民生药业有限责任公司,0379-3951220,0379-3951220,洛阳市老城区民主西街10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳恩世制药有限公司,024-89737666,024-89737173,沈阳市道义经济开发区区正良二路15号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
内蒙古伊泰丹龙药业有限责任公司,0476-8347991,0476-8331953,内蒙古赤峰市红山区火花路西一段8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈药集团世一堂制药厂,0451-84667677 84102864,0451-84667626,黑龙江省哈尔滨市道里区达康路18号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东华鲁制药有限公司,0635-2985555 2985777,0635-2985333 2985999,山东茌平华鲁街1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安万隆制药有限责任公司,029-85692852 85692858,029-85692860,西安市高新区新型工业园创新路5号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
青岛首和金海制药有限公司,0532-58807258,,青岛四方区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄市海天药业有限公司,0311-82268680,0311-82268929,河北省鹿泉市红旗大街南段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州巨虹药业有限公司,020-86848788,020-86847636,广州市花都区花山镇两龙路9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东恒诚制药有限公司,0759-3379688,0759-3383138 ,广东省湛江市经济技术开发区昌平路3号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东瑞洋制药有限公司,,,广东省廉江市经济长廊开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
汕头市麒麟药业有限公司,0754-8559240,0754-8559241,汕头市金平区新陵路23号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北福人药业股份有限公司,027-87304528,,湖北省武汉市武昌区丁字桥路101号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西西岳制药有限公司,0913-4359913,0913-4359991,陕西省华阴市玉泉办,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
甘肃莫高实业发展股份有限公司祁连山制药厂,0937-2663986, ,酒泉肃州祁连路5号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东众生药业股份有限公司,0769-86188305 86100111,0769-6188022,广东省东莞市石龙镇西湖工业区信息产业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省安阳市第一制药厂,0372-2982717,0372-2986095,安阳市文峰区彰德路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安阳玉威制药有限公司,0372-2258803 ,0372-2265508 ,安阳韩陵工业园 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
黑龙江哈星药业有限公司,0468-3122810,0468-3122809,黑龙江省鹤岗市工农区三精路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西远景康业制药有限公司,0351-7942213 ,0351-7642043 7942516 ,山西晋中市 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西太原药业有限公司,0351-7069733,0351-6074781,太原市晋源区晋源区化工路22号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海天平胃舒平制药厂,021-59211018,021-59210266,青浦区赵屯镇赵中路355号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林金泉宝山药业集团股份有限公司,0448-6913699 6913777, ,梅河口市铁北街拥军路15号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西威奇达药业有限公司,0352-6116505,0352-6116443,中国山西省大同市经济技术开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西河丰药业有限责任公司,0778-6324933,0778-6326378,广西河池市东兰县东兰镇第三开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江苏省原子医学研究所江原制药厂,0510-85516244,0510-85516244,江苏省无锡市滨湖区钱荣路20号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海复旦复华药业有限公司,021-54654948,021-64047397,上海市肇嘉浜路446弄1号21楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海第一生化药业有限公司,021-64300590,,闵行区剑川路1317号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京欣科思达医药科技有限公司,010-61272841,010-60215440,海淀区增光路24号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京师宏药物研制中心,010-62207789,010-62208126,海淀区新外大街19号化学楼1层西侧,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
原子高科股份有限公司,010－62638206　69357239,010－69357195,北京275信箱12分箱,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南斯达制药有限公司,0898-65728135,65728353,65728560 0898-65728135,65728353,65728560,0898-65728530,65728531,海南省琼海市大路镇,供应信息　招商信息　企业产品价格　我要询盘  5000 
成都天台山制药有限公司,028-88700316,028-88700349　,四川省邛崃市天兴大道88号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南京新百药业有限公司,025-85803559 ,025-85804063 ,南京经济技术开发区新港大道68号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西泰盛制药有限公司,0352--7553994,,大同市经济技术开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆药友制药有限责任公司,023-67527818,023-67527018,重庆市渝北区人和镇（北部新区高新园区）星光大道100号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南长安国际制药有限公司,0898-68631353,0898-68631369,海南省海口市国家高新技术产业开发区A-6,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈尔滨三联药业有限公司,0451-57354333,0451-57358533,哈尔滨市利民开发区北京路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江永宁药业股份有限公司,0576-84237172 84082228,57684082034,浙江省台州市黄岩梅花井路4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安力邦制药有限公司,029-88311143,029-88338453,陕西省西安市高新开发区创业大厦7楼C座,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江海正药业股份有限公司,0576-88827890,0576-88827887,浙江省台州市椒江区外沙路46号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东睿鹰先锋制药有限公司,0530-5854766,0530-5850707,山东省菏泽市牡丹区泰山路66号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
德州德药制药有限公司,0534-2623957 2627040,0534-2108989 2689607,山东省德州市德城区三八路136号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北智同生物制药有限公司,0311-89105860 　 ,0311-89105860,河北省石家庄市高新技术开发区泰山街219号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南京奥赛康医药集团,025-52169999,025-52169999,江苏省南京市江宁区科学园科建路699号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东省德州德药制药厂,0534-2623943  029-88318318,029-88152414,山东省德州市德城区三八中路538号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江省医学科学院制药厂,0571-8076765-8882,0571-8075447,浙江杭州市西湖区天目山路60号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东绿叶制药有限公司,0535-6717618,0535-6717718,山东省烟台市高新区宝源9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
扬州制药有限公司,0514-87812867 87828449,0514-87829726,江苏省扬州市广陵区文峰路21号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
菏泽睿鹰制药集团有限公司,0530-5856506 5852366,,山东省菏泽市牡丹区泰山路66号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
兰州佛光制药有限公司,0931-7757899,0931-7757899,甘肃省兰州市安宁区戴家庄2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东阳江制药厂有限公司,0662-3173820,0662-3175878,广东省阳江市江城区麻演,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
三金集团桂林三金生物药业有限责任公司,0773-5837143 0773-5843262  , 0773-5812547,桂林市金星路一号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西山香药业有限公司,0797-3785899 ,,江西省安远县龙泉路139号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西汇仁药业有限公司,0791-85761666   ,0791-85761696    ,江西省南昌市迎宾中大道1189号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
兰州太宝制药有限公司,0931-2863764,0931-2863819,甘肃省兰州市七里河区建西西路85号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东华天宝药业集团有限公司,（0757）22660719、22660720,22660702,广东省佛山市顺德区大良石洛路17号后座之一,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
太极集团重庆涪陵制药厂有限公司,023-72871939   400-8877-698,023-72800602,中国重庆涪陵区涪南路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
九芝堂股份有限公司,0731-84499738   ,0731-84499777   ,长沙市开福区芙蓉中路一段129号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省济源市济世药业有限公司,0391-6652436,0391-6709370,焦作市济源市克井镇柿槟,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
武汉健民药业集团股份有限公司,027-50537944,027-50537944,武汉市东湖高新技术开发区庙山小区特1号武汉医药产业园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
济南宏济堂制药有限责任公司,0531-88035176 88036666,0531-88035176,山东省济南市历城区高新区华龙路360号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
辽宁顺发制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
合肥科瑞药业有限责任公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
茂名十八宝药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州省安顺中药厂有限公司,0853-3352574 0851-5981949,0853-5981561,安顺市西门外烟堆山,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄万和制药有限公司,0311-86501000,0311-86501898,石家庄无极北苏工业园区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京凯因科技股份有限公司,010-67871133,010—67872896,北京经济技术开发区荣京东街6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
成都倍特药业有限公司,028-85170728,85170738　,028-85190377,成都高新技术产业开发区高朋大道15号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
北京市永康药业有限公司,010-83681818,010-83681350,丰台区中核路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州联合西创药物有限公司,0851-6317117,0851-6317117,贵阳市乌当区新添大道310号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
国药一心制药有限公司,0431-4152000,0431-4152500,长春市双阳梅花鹿产业经济开发区一心路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北奥星集团药业有限公司,0311-5196888,0311-85196969,河北省石家庄市新乐市城东工业区1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京凯因生物技术有限公司,010-67889377 67871133 67872878,010-67872896,北京经济技术开发区荣京东街6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京华素制药股份有限公司,010-68118844,010-68118940,北京市海淀区中关村南大街31号神州大厦8层,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
益侨(湖南)制药有限公司,0736-3222490,,澧阳镇临江西路7号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京四环制药有限公司,010-61566794,010-61564074,北京市通州区张家湾镇齐善庄,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
西安迪赛生物药业有限责任公司,029-86249351 ,029-86224196 ,陕西省西安市莲湖区红庙坡69号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
贵州寿仙药业有限公司,0853-3460571,0853-3460571,贵州省安顺市西秀区开发区烟堆山,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南龙都制药厂,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西正元盛邦制药有限公司,0357-2596568, ,山西省临汾市尧都区尧庙镇王庄工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山西广誉远国药有限公司,0351-5633777 , ,太谷县新建路171号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
延安常泰药业有限责任公司,0911-2931496,0911-2931498,陕西省延安市宝塔区常菜园,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北世济唐威药业有限公司,0317-7606031 3041218,0317-7606027,河北省沧州市开发区金光大街9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川西昌杨天制药有限公司,13880659130,,成都市蜀汉路426号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州白云山明兴制药有限公司,020-84367670 84343655,020-84324723,广东省广州市海珠区工业大道北48号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
江西制药有限责任公司,0791-6662711 6662722 ,,江西南昌市广场南路恒茂,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
内蒙古兰太药业有限责任公司,0471-3601711,0471-3601700,内蒙古呼和浩特市金川开发区金二路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南赛立克药业有限公司,0898-65728006 65728003,0898-65728006 65728118 ,海南省海口市美兰区顺达路6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
辅仁药业集团(信阳)有限公司,0371-66541888/66541999 ,0371-60988618,郑州市金水区红专路63号辅仁药业集团大厦六层,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西永寿制药有限责任公司,029-33689906,029-33688558 ,咸阳市永寿县监军镇药厂路2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海华氏制药有限公司天平制药厂,021-54428899/ 62581424,021-52582261,上海市闵行区金都路4598号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川康神药业有限公司,0832-2080860 2025098, ,四川省内江市市中区壕子口路518号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
地奥集团成都药业股份有限公司,028-85120101,028-85184723,四川省成都市高新区科园三路3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川辰龙制药有限公司,,,眉山市东坡区旭光,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
